qid,retriever,strategy,rewritten_query,gold_doc_id,retrieved_doc_ids,gold_rank,recall@1,recall@5,recall@10,mrr,reward,retrieval_success,rank_gain,length_penalty,semantic_drift_penalty,semantic_similarity
6521755-0-2,bm25,original,알렉산더 헤이그는 어느 대통령의 밑에서 국무장관을 지냈는가?,KQ_0001_0000,KQ_0001_0000 KQ_0001_0002 KQ_0001_0003 KQ_0001_0001 KQ_0123_0000 KQ_0020_0002 KQ_0057_0004 KQ_0005_0000 KQ_0123_0004 KQ_0091_0001,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6521755-0-2,dense,original,알렉산더 헤이그는 어느 대통령의 밑에서 국무장관을 지냈는가?,KQ_0001_0000,KQ_0001_0000 KQ_0001_0002 KQ_0001_0003 KQ_0001_0001 KQ_0124_0041 KQ_0124_0042 KQ_0125_0001 KQ_0023_0000 KQ_0124_0068 KQ_0124_0044,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6521755-0-2,hybrid,original,알렉산더 헤이그는 어느 대통령의 밑에서 국무장관을 지냈는가?,KQ_0001_0000,KQ_0001_0000 KQ_0001_0002 KQ_0001_0003 KQ_0001_0001 KQ_0123_0000 KQ_0123_0004 KQ_0125_0001 KQ_0023_0000 KQ_0091_0001 KQ_0125_0034,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6521755-0-2,bm25,keyword,알렉산더 헤이그 어느 대통령 밑에서 국무장관 지냈는,KQ_0001_0000,KQ_0001_0000 KQ_0072_0013 KQ_0123_0000 KQ_0020_0002 KQ_0057_0004 KQ_0040_0000 KQ_0005_0000 KQ_0123_0004 KQ_0124_0058 KQ_0091_0001,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9926133751869202
6521755-0-2,dense,keyword,알렉산더 헤이그 어느 대통령 밑에서 국무장관 지냈는,KQ_0001_0000,KQ_0001_0000 KQ_0001_0002 KQ_0001_0003 KQ_0001_0001 KQ_0124_0041 KQ_0124_0042 KQ_0125_0001 KQ_0039_0002 KQ_0124_0068 KQ_0024_0000,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9926133751869202
6521755-0-2,hybrid,keyword,알렉산더 헤이그 어느 대통령 밑에서 국무장관 지냈는,KQ_0001_0000,KQ_0001_0000 KQ_0001_0002 KQ_0001_0003 KQ_0123_0000 KQ_0125_0001 KQ_0040_0000 KQ_0123_0004 KQ_0001_0001 KQ_0124_0058 KQ_0125_0034,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9926133751869202
6521755-0-2,bm25,expanded,알렉산더 헤이그는 어느 대통령의 밑에서 국무장관을 지냈는가? 국가원수 정부 정치인,KQ_0001_0000,KQ_0001_0000 KQ_0001_0002 KQ_0072_0007 KQ_0054_0027 KQ_0001_0003 KQ_0001_0001 KQ_0075_0011 KQ_0123_0000 KQ_0072_0011 KQ_0054_0047,1,1.0,1.0,1.0,1.0,0.9785714285714285,1.0,0.0,0.42857142857142855,0.0,0.9733179211616516
6521755-0-2,dense,expanded,알렉산더 헤이그는 어느 대통령의 밑에서 국무장관을 지냈는가? 국가원수 정부 정치인,KQ_0001_0000,KQ_0001_0000 KQ_0001_0002 KQ_0001_0003 KQ_0001_0001 KQ_0023_0000 KQ_0125_0001 KQ_0125_0034 KQ_0124_0041 KQ_0058_0001 KQ_0023_0001,1,1.0,1.0,1.0,1.0,0.9785714285714285,1.0,0.0,0.42857142857142855,0.0,0.9733179211616516
6521755-0-2,hybrid,expanded,알렉산더 헤이그는 어느 대통령의 밑에서 국무장관을 지냈는가? 국가원수 정부 정치인,KQ_0001_0000,KQ_0001_0000 KQ_0001_0002 KQ_0001_0003 KQ_0001_0001 KQ_0072_0007 KQ_0054_0027 KQ_0072_0011 KQ_0023_0000 KQ_0023_0001 KQ_0024_0000,1,1.0,1.0,1.0,1.0,0.9785714285714285,1.0,0.0,0.42857142857142855,0.0,0.9733179211616516
6521755-0-2,bm25,prompt,알렉산더 헤이그 어느 대통령 밑에서 국무장관 지냈는,KQ_0001_0000,KQ_0001_0000 KQ_0072_0013 KQ_0123_0000 KQ_0020_0002 KQ_0057_0004 KQ_0040_0000 KQ_0005_0000 KQ_0123_0004 KQ_0124_0058 KQ_0091_0001,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9926133751869202
6521755-0-2,dense,prompt,알렉산더 헤이그 어느 대통령 밑에서 국무장관 지냈는,KQ_0001_0000,KQ_0001_0000 KQ_0001_0002 KQ_0001_0003 KQ_0001_0001 KQ_0124_0041 KQ_0124_0042 KQ_0125_0001 KQ_0039_0002 KQ_0124_0068 KQ_0024_0000,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9926133751869202
6521755-0-2,hybrid,prompt,알렉산더 헤이그 어느 대통령 밑에서 국무장관 지냈는,KQ_0001_0000,KQ_0001_0000 KQ_0001_0002 KQ_0001_0003 KQ_0123_0000 KQ_0125_0001 KQ_0040_0000 KQ_0123_0004 KQ_0001_0001 KQ_0124_0058 KQ_0125_0034,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9926133751869202
6521755-0-2,bm25,structured,알렉산더 헤이그 어느 대통령 밑에서 국무장관 지냈는,KQ_0001_0000,KQ_0001_0000 KQ_0072_0013 KQ_0123_0000 KQ_0020_0002 KQ_0057_0004 KQ_0040_0000 KQ_0005_0000 KQ_0123_0004 KQ_0124_0058 KQ_0091_0001,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9926133751869202
6521755-0-2,dense,structured,알렉산더 헤이그 어느 대통령 밑에서 국무장관 지냈는,KQ_0001_0000,KQ_0001_0000 KQ_0001_0002 KQ_0001_0003 KQ_0001_0001 KQ_0124_0041 KQ_0124_0042 KQ_0125_0001 KQ_0039_0002 KQ_0124_0068 KQ_0024_0000,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9926133751869202
6521755-0-2,hybrid,structured,알렉산더 헤이그 어느 대통령 밑에서 국무장관 지냈는,KQ_0001_0000,KQ_0001_0000 KQ_0001_0002 KQ_0001_0003 KQ_0123_0000 KQ_0125_0001 KQ_0040_0000 KQ_0123_0004 KQ_0001_0001 KQ_0124_0058 KQ_0125_0034,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9926133751869202
6457767-0-0,bm25,original,로널드 레이건 대통령 밑에서 일한 국무 장관은 누구인가?,KQ_0001_0000,KQ_0001_0000 KQ_0124_0072 KQ_0064_0003 KQ_0054_0047 KQ_0054_0043 KQ_0040_0000 KQ_0005_0000 KQ_0026_0000 KQ_0091_0001 KQ_0075_0002,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9999999403953552
6457767-0-0,dense,original,로널드 레이건 대통령 밑에서 일한 국무 장관은 누구인가?,KQ_0001_0000,KQ_0001_0000 KQ_0001_0003 KQ_0001_0002 KQ_0039_0001 KQ_0124_0042 KQ_0124_0048 KQ_0123_0004 KQ_0124_0068 KQ_0124_0020 KQ_0124_0035,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9999999403953552
6457767-0-0,hybrid,original,로널드 레이건 대통령 밑에서 일한 국무 장관은 누구인가?,KQ_0001_0000,KQ_0001_0000 KQ_0124_0072 KQ_0001_0003 KQ_0001_0002 KQ_0039_0001 KQ_0125_0001 KQ_0125_0034 KQ_0040_0000 KQ_0064_0003 KQ_0125_0007,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9999999403953552
6457767-0-0,bm25,keyword,로널드 레이건 대통령 밑에서 일한 국무 장관 누구인,KQ_0001_0000,KQ_0001_0000 KQ_0124_0072 KQ_0125_0034 KQ_0080_0000 KQ_0054_0047 KQ_0040_0000 KQ_0005_0000 KQ_0091_0001 KQ_0064_0010 KQ_0124_0012,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9951708316802979
6457767-0-0,dense,keyword,로널드 레이건 대통령 밑에서 일한 국무 장관 누구인,KQ_0001_0000,KQ_0001_0000 KQ_0001_0003 KQ_0001_0002 KQ_0124_0042 KQ_0039_0001 KQ_0124_0048 KQ_0124_0035 KQ_0123_0004 KQ_0124_0020 KQ_0039_0000,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9951708316802979
6457767-0-0,hybrid,keyword,로널드 레이건 대통령 밑에서 일한 국무 장관 누구인,KQ_0001_0000,KQ_0001_0000 KQ_0124_0072 KQ_0001_0003 KQ_0125_0034 KQ_0001_0002 KQ_0039_0001 KQ_0125_0001 KQ_0040_0000 KQ_0124_0042 KQ_0124_0044,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9951708316802979
6457767-0-0,bm25,expanded,로널드 레이건 대통령 밑에서 일한 국무 장관은 누구인가? 국가원수 정부 정치인 인물 사람 대표 작가 선수,KQ_0001_0000,KQ_0001_0000 KQ_0054_0047 KQ_0124_0072 KQ_0072_0007 KQ_0072_0010 KQ_0101_0000 KQ_0064_0003 KQ_0133_0000 KQ_0032_0001 KQ_0105_0002,1,1.0,1.0,1.0,1.0,0.95,1.0,0.0,1.0,0.0,0.962148904800415
6457767-0-0,dense,expanded,로널드 레이건 대통령 밑에서 일한 국무 장관은 누구인가? 국가원수 정부 정치인 인물 사람 대표 작가 선수,KQ_0001_0000,KQ_0001_0000 KQ_0001_0003 KQ_0001_0002 KQ_0124_0068 KQ_0072_0003 KQ_0039_0000 KQ_0054_0037 KQ_0124_0042 KQ_0125_0001 KQ_0072_0017,1,1.0,1.0,1.0,1.0,0.95,1.0,0.0,1.0,0.0,0.962148904800415
6457767-0-0,hybrid,expanded,로널드 레이건 대통령 밑에서 일한 국무 장관은 누구인가? 국가원수 정부 정치인 인물 사람 대표 작가 선수,KQ_0001_0000,KQ_0001_0000 KQ_0124_0072 KQ_0101_0000 KQ_0001_0003 KQ_0054_0047 KQ_0001_0002 KQ_0072_0010 KQ_0125_0001 KQ_0064_0003 KQ_0072_0007,1,1.0,1.0,1.0,1.0,0.95,1.0,0.0,1.0,0.0,0.962148904800415
6457767-0-0,bm25,prompt,로널드 레이건 대통령 밑에서 일한 국무 장관 누구인,KQ_0001_0000,KQ_0001_0000 KQ_0124_0072 KQ_0125_0034 KQ_0080_0000 KQ_0054_0047 KQ_0040_0000 KQ_0005_0000 KQ_0091_0001 KQ_0064_0010 KQ_0124_0012,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9951708316802979
6457767-0-0,dense,prompt,로널드 레이건 대통령 밑에서 일한 국무 장관 누구인,KQ_0001_0000,KQ_0001_0000 KQ_0001_0003 KQ_0001_0002 KQ_0124_0042 KQ_0039_0001 KQ_0124_0048 KQ_0124_0035 KQ_0123_0004 KQ_0124_0020 KQ_0039_0000,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9951708316802979
6457767-0-0,hybrid,prompt,로널드 레이건 대통령 밑에서 일한 국무 장관 누구인,KQ_0001_0000,KQ_0001_0000 KQ_0124_0072 KQ_0001_0003 KQ_0125_0034 KQ_0001_0002 KQ_0039_0001 KQ_0125_0001 KQ_0040_0000 KQ_0124_0042 KQ_0124_0044,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9951708316802979
6457767-0-0,bm25,structured,로널드 레이건 대통령 밑에서 일한 국무 장관 누구인 누구,KQ_0001_0000,KQ_0001_0000 KQ_0124_0072 KQ_0125_0034 KQ_0080_0000 KQ_0054_0047 KQ_0040_0000 KQ_0005_0000 KQ_0091_0001 KQ_0064_0010 KQ_0124_0012,1,1.0,1.0,1.0,1.0,0.99375,1.0,0.0,0.125,0.0,0.9940783381462097
6457767-0-0,dense,structured,로널드 레이건 대통령 밑에서 일한 국무 장관 누구인 누구,KQ_0001_0000,KQ_0001_0000 KQ_0001_0003 KQ_0001_0002 KQ_0124_0042 KQ_0124_0048 KQ_0039_0001 KQ_0124_0035 KQ_0123_0004 KQ_0124_0020 KQ_0124_0068,1,1.0,1.0,1.0,1.0,0.99375,1.0,0.0,0.125,0.0,0.9940783381462097
6457767-0-0,hybrid,structured,로널드 레이건 대통령 밑에서 일한 국무 장관 누구인 누구,KQ_0001_0000,KQ_0001_0000 KQ_0124_0072 KQ_0125_0034 KQ_0001_0003 KQ_0001_0002 KQ_0039_0001 KQ_0125_0001 KQ_0040_0000 KQ_0124_0042 KQ_0124_0012,1,1.0,1.0,1.0,1.0,0.99375,1.0,0.0,0.125,0.0,0.9940783381462097
6457767-0-1,bm25,original,미국 군대에서 두번째로 높은 직위는?,KQ_0001_0000,KQ_0001_0000 KQ_0130_0014 KQ_0084_0026 KQ_0084_0023 KQ_0084_0017 KQ_0123_0003 KQ_0115_0003 KQ_0103_0002 KQ_0066_0013 KQ_0084_0024,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6457767-0-1,dense,original,미국 군대에서 두번째로 높은 직위는?,KQ_0001_0000,KQ_0001_0000 KQ_0123_0004 KQ_0001_0002 KQ_0123_0003 KQ_0124_0041 KQ_0123_0001 KQ_0123_0002 KQ_0124_0049 KQ_0124_0031 KQ_0021_0000,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6457767-0-1,hybrid,original,미국 군대에서 두번째로 높은 직위는?,KQ_0001_0000,KQ_0001_0000 KQ_0130_0014 KQ_0123_0003 KQ_0001_0002 KQ_0040_0000 KQ_0084_0026 KQ_0084_0023 KQ_0124_0049 KQ_0123_0001 KQ_0006_0000,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6457767-0-1,bm25,keyword,미국 군대 두번째 높은 직위,KQ_0001_0000,KQ_0001_0000 KQ_0084_0026 KQ_0124_0076 KQ_0084_0023 KQ_0084_0017 KQ_0124_0041 KQ_0115_0003 KQ_0103_0002 KQ_0062_0017 KQ_0066_0013,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9774883985519409
6457767-0-1,dense,keyword,미국 군대 두번째 높은 직위,KQ_0001_0000,KQ_0001_0000 KQ_0123_0004 KQ_0001_0002 KQ_0123_0003 KQ_0124_0036 KQ_0124_0049 KQ_0124_0041 KQ_0021_0000 KQ_0123_0001 KQ_0124_0031,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9774883985519409
6457767-0-1,hybrid,keyword,미국 군대 두번째 높은 직위,KQ_0001_0000,KQ_0001_0000 KQ_0124_0041 KQ_0084_0026 KQ_0124_0076 KQ_0084_0023 KQ_0001_0002 KQ_0084_0017 KQ_0040_0000 KQ_0084_0024 KQ_0006_0000,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9774883985519409
6457767-0-1,bm25,expanded,미국 군대에서 두번째로 높은 직위는?,KQ_0001_0000,KQ_0001_0000 KQ_0130_0014 KQ_0084_0026 KQ_0084_0023 KQ_0084_0017 KQ_0123_0003 KQ_0115_0003 KQ_0103_0002 KQ_0066_0013 KQ_0084_0024,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6457767-0-1,dense,expanded,미국 군대에서 두번째로 높은 직위는?,KQ_0001_0000,KQ_0001_0000 KQ_0123_0004 KQ_0001_0002 KQ_0123_0003 KQ_0124_0041 KQ_0123_0001 KQ_0123_0002 KQ_0124_0049 KQ_0124_0031 KQ_0021_0000,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6457767-0-1,hybrid,expanded,미국 군대에서 두번째로 높은 직위는?,KQ_0001_0000,KQ_0001_0000 KQ_0130_0014 KQ_0123_0003 KQ_0001_0002 KQ_0040_0000 KQ_0084_0026 KQ_0084_0023 KQ_0124_0049 KQ_0123_0001 KQ_0006_0000,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6457767-0-1,bm25,prompt,미국 군대 두번째 높은 직위,KQ_0001_0000,KQ_0001_0000 KQ_0084_0026 KQ_0124_0076 KQ_0084_0023 KQ_0084_0017 KQ_0124_0041 KQ_0115_0003 KQ_0103_0002 KQ_0062_0017 KQ_0066_0013,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9774883985519409
6457767-0-1,dense,prompt,미국 군대 두번째 높은 직위,KQ_0001_0000,KQ_0001_0000 KQ_0123_0004 KQ_0001_0002 KQ_0123_0003 KQ_0124_0036 KQ_0124_0049 KQ_0124_0041 KQ_0021_0000 KQ_0123_0001 KQ_0124_0031,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9774883985519409
6457767-0-1,hybrid,prompt,미국 군대 두번째 높은 직위,KQ_0001_0000,KQ_0001_0000 KQ_0124_0041 KQ_0084_0026 KQ_0124_0076 KQ_0084_0023 KQ_0001_0002 KQ_0084_0017 KQ_0040_0000 KQ_0084_0024 KQ_0006_0000,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9774883985519409
6457767-0-1,bm25,structured,미국 군대 두번째 높은 직위,KQ_0001_0000,KQ_0001_0000 KQ_0084_0026 KQ_0124_0076 KQ_0084_0023 KQ_0084_0017 KQ_0124_0041 KQ_0115_0003 KQ_0103_0002 KQ_0062_0017 KQ_0066_0013,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9774883985519409
6457767-0-1,dense,structured,미국 군대 두번째 높은 직위,KQ_0001_0000,KQ_0001_0000 KQ_0123_0004 KQ_0001_0002 KQ_0123_0003 KQ_0124_0036 KQ_0124_0049 KQ_0124_0041 KQ_0021_0000 KQ_0123_0001 KQ_0124_0031,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9774883985519409
6457767-0-1,hybrid,structured,미국 군대 두번째 높은 직위,KQ_0001_0000,KQ_0001_0000 KQ_0124_0041 KQ_0084_0026 KQ_0124_0076 KQ_0084_0023 KQ_0001_0002 KQ_0084_0017 KQ_0040_0000 KQ_0084_0024 KQ_0006_0000,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9774883985519409
6539187-0-0,bm25,original,알렉산더 메이그스 헤이그의 생년월일은?,KQ_0001_0000,KQ_0001_0000 KQ_0123_0000 KQ_0001_0001 KQ_0020_0002 KQ_0123_0004 KQ_0117_0000 KQ_0074_0000 KQ_0000_0000 KQ_0000_0001 KQ_0001_0002,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6539187-0-0,dense,original,알렉산더 메이그스 헤이그의 생년월일은?,KQ_0001_0000,KQ_0001_0000 KQ_0001_0001 KQ_0001_0002 KQ_0001_0003 KQ_0058_0001 KQ_0062_0015 KQ_0074_0000 KQ_0031_0001 KQ_0130_0017 KQ_0124_0077,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6539187-0-0,hybrid,original,알렉산더 메이그스 헤이그의 생년월일은?,KQ_0001_0000,KQ_0001_0000 KQ_0001_0001 KQ_0123_0000 KQ_0020_0002 KQ_0074_0000 KQ_0123_0004 KQ_0117_0000 KQ_0001_0002 KQ_0001_0003 KQ_0058_0001,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6539187-0-0,bm25,keyword,알렉산더 메이그스 헤이그 생년월일,KQ_0001_0000,KQ_0001_0000 KQ_0123_0000 KQ_0020_0002 KQ_0123_0004 KQ_0124_0058 KQ_0117_0000 KQ_0097_0002 KQ_0074_0000 KQ_0000_0000 KQ_0000_0001,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.979926347732544
6539187-0-0,dense,keyword,알렉산더 메이그스 헤이그 생년월일,KQ_0001_0000,KQ_0001_0000 KQ_0001_0001 KQ_0001_0002 KQ_0001_0003 KQ_0058_0001 KQ_0062_0015 KQ_0098_0000 KQ_0124_0058 KQ_0074_0000 KQ_0087_0000,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.979926347732544
6539187-0-0,hybrid,keyword,알렉산더 메이그스 헤이그 생년월일,KQ_0001_0000,KQ_0001_0000 KQ_0123_0000 KQ_0124_0058 KQ_0074_0000 KQ_0123_0004 KQ_0001_0001 KQ_0020_0002 KQ_0001_0002 KQ_0001_0003 KQ_0097_0002,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.979926347732544
6539187-0-0,bm25,expanded,알렉산더 메이그스 헤이그의 생년월일은?,KQ_0001_0000,KQ_0001_0000 KQ_0123_0000 KQ_0001_0001 KQ_0020_0002 KQ_0123_0004 KQ_0117_0000 KQ_0074_0000 KQ_0000_0000 KQ_0000_0001 KQ_0001_0002,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6539187-0-0,dense,expanded,알렉산더 메이그스 헤이그의 생년월일은?,KQ_0001_0000,KQ_0001_0000 KQ_0001_0001 KQ_0001_0002 KQ_0001_0003 KQ_0058_0001 KQ_0062_0015 KQ_0074_0000 KQ_0031_0001 KQ_0130_0017 KQ_0124_0077,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6539187-0-0,hybrid,expanded,알렉산더 메이그스 헤이그의 생년월일은?,KQ_0001_0000,KQ_0001_0000 KQ_0001_0001 KQ_0123_0000 KQ_0020_0002 KQ_0074_0000 KQ_0123_0004 KQ_0117_0000 KQ_0001_0002 KQ_0001_0003 KQ_0058_0001,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6539187-0-0,bm25,prompt,알렉산더 메이그스 헤이그 생년월일,KQ_0001_0000,KQ_0001_0000 KQ_0123_0000 KQ_0020_0002 KQ_0123_0004 KQ_0124_0058 KQ_0117_0000 KQ_0097_0002 KQ_0074_0000 KQ_0000_0000 KQ_0000_0001,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.979926347732544
6539187-0-0,dense,prompt,알렉산더 메이그스 헤이그 생년월일,KQ_0001_0000,KQ_0001_0000 KQ_0001_0001 KQ_0001_0002 KQ_0001_0003 KQ_0058_0001 KQ_0062_0015 KQ_0098_0000 KQ_0124_0058 KQ_0074_0000 KQ_0087_0000,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.979926347732544
6539187-0-0,hybrid,prompt,알렉산더 메이그스 헤이그 생년월일,KQ_0001_0000,KQ_0001_0000 KQ_0123_0000 KQ_0124_0058 KQ_0074_0000 KQ_0123_0004 KQ_0001_0001 KQ_0020_0002 KQ_0001_0002 KQ_0001_0003 KQ_0097_0002,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.979926347732544
6539187-0-0,bm25,structured,알렉산더 메이그스 헤이그 생년월일,KQ_0001_0000,KQ_0001_0000 KQ_0123_0000 KQ_0020_0002 KQ_0123_0004 KQ_0124_0058 KQ_0117_0000 KQ_0097_0002 KQ_0074_0000 KQ_0000_0000 KQ_0000_0001,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.979926347732544
6539187-0-0,dense,structured,알렉산더 메이그스 헤이그 생년월일,KQ_0001_0000,KQ_0001_0000 KQ_0001_0001 KQ_0001_0002 KQ_0001_0003 KQ_0058_0001 KQ_0062_0015 KQ_0098_0000 KQ_0124_0058 KQ_0074_0000 KQ_0087_0000,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.979926347732544
6539187-0-0,hybrid,structured,알렉산더 메이그스 헤이그 생년월일,KQ_0001_0000,KQ_0001_0000 KQ_0123_0000 KQ_0124_0058 KQ_0074_0000 KQ_0123_0004 KQ_0001_0001 KQ_0020_0002 KQ_0001_0002 KQ_0001_0003 KQ_0097_0002,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.979926347732544
6539187-0-1,bm25,original,알렉산더 헤이그가 로널드 레이건 대통령 밑에서 맡은 직책은 무엇이었나?,KQ_0001_0000,KQ_0001_0000 KQ_0124_0072 KQ_0001_0002 KQ_0123_0000 KQ_0029_0004 KQ_0020_0002 KQ_0040_0000 KQ_0005_0000 KQ_0123_0004 KQ_0078_0017,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0000001192092896
6539187-0-1,dense,original,알렉산더 헤이그가 로널드 레이건 대통령 밑에서 맡은 직책은 무엇이었나?,KQ_0001_0000,KQ_0001_0000 KQ_0001_0002 KQ_0001_0003 KQ_0001_0001 KQ_0036_0001 KQ_0124_0041 KQ_0124_0042 KQ_0036_0000 KQ_0123_0004 KQ_0124_0062,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0000001192092896
6539187-0-1,hybrid,original,알렉산더 헤이그가 로널드 레이건 대통령 밑에서 맡은 직책은 무엇이었나?,KQ_0001_0000,KQ_0001_0000 KQ_0001_0002 KQ_0001_0003 KQ_0124_0072 KQ_0123_0004 KQ_0036_0000 KQ_0020_0002 KQ_0123_0000 KQ_0001_0001 KQ_0036_0001,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0000001192092896
6539187-0-1,bm25,keyword,알렉산더 헤이그 로널드 레이건 대통령 밑에서 맡은 직책 무엇이었나,KQ_0001_0000,KQ_0001_0000 KQ_0124_0072 KQ_0123_0000 KQ_0029_0004 KQ_0020_0002 KQ_0040_0000 KQ_0005_0000 KQ_0123_0004 KQ_0124_0058 KQ_0078_0017,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9888483881950378
6539187-0-1,dense,keyword,알렉산더 헤이그 로널드 레이건 대통령 밑에서 맡은 직책 무엇이었나,KQ_0001_0000,KQ_0001_0000 KQ_0001_0002 KQ_0001_0003 KQ_0036_0001 KQ_0001_0001 KQ_0124_0042 KQ_0036_0000 KQ_0124_0041 KQ_0124_0051 KQ_0124_0062,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9888483881950378
6539187-0-1,hybrid,keyword,알렉산더 헤이그 로널드 레이건 대통령 밑에서 맡은 직책 무엇이었나,KQ_0001_0000,KQ_0001_0000 KQ_0001_0002 KQ_0001_0003 KQ_0124_0072 KQ_0036_0000 KQ_0036_0001 KQ_0123_0004 KQ_0020_0002 KQ_0123_0000 KQ_0124_0058,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9888483881950378
6539187-0-1,bm25,expanded,알렉산더 헤이그가 로널드 레이건 대통령 밑에서 맡은 직책은 무엇이었나? 국가원수 정부 정치인,KQ_0001_0000,KQ_0001_0000 KQ_0124_0072 KQ_0001_0002 KQ_0072_0007 KQ_0123_0000 KQ_0054_0034 KQ_0029_0004 KQ_0072_0020 KQ_0020_0002 KQ_0040_0000,1,1.0,1.0,1.0,1.0,0.9833333333333333,1.0,0.0,0.3333333333333333,0.0,0.9798696041107178
6539187-0-1,dense,expanded,알렉산더 헤이그가 로널드 레이건 대통령 밑에서 맡은 직책은 무엇이었나? 국가원수 정부 정치인,KQ_0001_0000,KQ_0001_0000 KQ_0001_0002 KQ_0001_0003 KQ_0001_0001 KQ_0036_0000 KQ_0036_0001 KQ_0124_0042 KQ_0124_0041 KQ_0058_0001 KQ_0123_0004,1,1.0,1.0,1.0,1.0,0.9833333333333333,1.0,0.0,0.3333333333333333,0.0,0.9798696041107178
